,year,month,day,Mean T,Maximum T,Minimum T
6060,2016,8,5,78.5,84,73
6061,2016,8,6,83.5,91,76
6062,2016,8,7,81.5,89,74
6063,2016,8,8,80.0,87,73
6064,2016,8,9,77.5,84,71
6065,2016,8,10,86.0,94,78
6066,2016,8,11,88.5,97,80
6067,2016,8,12,89.0,96,82
6068,2016,8,13,90.0,99,81
6069,2016,8,14,87.0,98,76
6070,2016,8,15,83.5,93,74
6071,2016,8,16,85.0,96,74
6072,2016,8,17,82.0,92,72
6073,2016,8,18,82.0,90,74
6074,2016,8,19,83.0,90,76
6075,2016,8,20,82.0,89,75
6076,2016,8,21,79.5,85,74
6077,2016,8,22,76.5,84,69
6078,2016,8,23,75.0,82,68
6079,2016,8,24,77.5,86,69
6080,2016,8,25,79.5,89,70
6081,2016,8,26,85.5,93,78
6082,2016,8,27,84.5,91,78
6083,2016,8,28,81.0,87,75
6084,2016,8,29,82.5,91,74
6085,2016,8,30,81.5,89,74
6086,2016,8,31,81.5,89,74
6087,2016,9,1,76.0,80,72
6088,2016,9,2,73.5,80,67
6089,2016,9,3,74.0,79,69
6090,2016,9,4,73.5,80,67
6091,2016,9,5,76.5,86,67
6092,2016,9,6,81.0,90,72
6093,2016,9,7,83.5,92,75
6094,2016,9,8,85.5,95,76
6095,2016,9,9,88.0,94,82
6096,2016,9,10,87.0,95,79
6097,2016,9,11,78.5,84,73
6098,2016,9,12,74.5,82,67
6099,2016,9,13,78.0,87,69
6100,2016,9,14,81.0,92,70
6101,2016,9,15,71.0,77,65
6102,2016,9,16,70.0,75,65
6103,2016,9,17,74.0,80,68
6104,2016,9,18,79.0,87,71
6105,2016,9,19,75.0,79,71
6106,2016,9,20,75.0,80,70
6107,2016,9,21,77.5,83,72
6108,2016,9,22,76.5,85,68
6109,2016,9,23,78.0,89,67
6110,2016,9,24,70.5,76,65
6111,2016,9,25,64.0,71,57
6112,2016,9,26,66.0,71,61
6113,2016,9,27,70.0,75,65
6114,2016,9,28,66.5,70,63
6115,2016,9,29,64.5,67,62
6116,2016,9,30,62.0,65,59
6117,2016,10,1,62.5,65,60
6118,2016,10,2,68.0,72,64
6119,2016,10,3,69.0,74,64
6120,2016,10,4,67.0,73,61
6121,2016,10,5,65.0,70,60
6122,2016,10,6,65.0,72,58
6123,2016,10,7,67.0,74,60
6124,2016,10,8,65.5,67,64
6125,2016,10,9,61.5,67,56
6126,2016,10,10,56.5,63,50
6127,2016,10,11,57.5,66,49
6128,2016,10,12,60.0,68,52
6129,2016,10,13,62.5,71,54
6130,2016,10,14,57.5,66,49
6131,2016,10,15,57.5,66,49
6132,2016,10,16,63.5,75,52
6133,2016,10,17,72.0,84,60
6134,2016,10,18,73.5,84,63
6135,2016,10,19,77.0,87,67
6136,2016,10,20,73.5,80,67
6137,2016,10,21,68.0,78,58
6138,2016,10,22,54.0,59,49
6139,2016,10,23,57.0,68,46
6140,2016,10,24,59.5,68,51
6141,2016,10,25,53.5,61,46
6142,2016,10,26,51.0,58,44
6143,2016,10,27,56.0,61,51
6144,2016,10,28,54.0,60,48
6145,2016,10,29,59.5,74,45
6146,2016,10,30,71.0,83,59
6147,2016,10,31,55.5,63,48
6148,2016,11,1,52.5,59,46
6149,2016,11,2,61.0,69,53
6150,2016,11,3,67.0,77,57
6151,2016,11,4,56.0,62,50
6152,2016,11,5,55.5,66,45
6153,2016,11,6,58.5,66,51
6154,2016,11,7,52.0,59,45
6155,2016,11,8,57.0,71,43
6156,2016,11,9,55.5,60,51
6157,2016,11,10,52.5,60,45
6158,2016,11,11,54.5,65,44
6159,2016,11,12,44.5,51,38
6160,2016,11,13,50.5,64,37
6161,2016,11,14,49.5,60,39
6162,2016,11,15,56.5,63,50
6163,2016,11,16,55.5,65,46
6164,2016,11,17,54.5,61,48
6165,2016,11,18,58.5,72,45
6166,2016,11,19,55.0,69,41
6167,2016,11,20,41.5,45,38
6168,2016,11,21,40.0,44,36
6169,2016,11,22,40.0,47,33
6170,2016,11,23,42.5,52,33
6171,2016,11,24,48.5,54,43
6172,2016,11,25,49.0,55,43
6173,2016,11,26,46.0,50,42
6174,2016,11,27,45.0,52,38
6175,2016,11,28,46.0,55,37
6176,2016,11,29,54.0,59,49
6178,2016,12,1,54.0,61,47
6179,2016,12,2,47.0,51,43
6180,2016,12,3,46.0,50,42
6181,2016,12,4,44.0,48,40
6182,2016,12,5,47.5,55,40
6183,2016,12,6,43.5,45,42
6184,2016,12,7,45.5,51,40
6185,2016,12,8,41.0,48,34
6186,2016,12,9,34.5,39,30
6187,2016,12,10,33.5,38,29
6188,2016,12,11,35.5,41,30
6189,2016,12,12,46.5,53,40
6190,2016,12,13,41.0,44,38
6191,2016,12,14,41.0,45,37
6192,2016,12,15,29.0,40,18
6193,2016,12,16,23.0,29,17
6194,2016,12,17,33.5,38,29
6195,2016,12,18,50.0,63,37
6196,2016,12,19,33.5,37,30
6197,2016,12,20,30.5,36,25
6198,2016,12,21,40.0,50,30
6199,2016,12,22,46.0,57,35
6200,2016,12,23,41.5,49,34
6201,2016,12,24,45.0,51,39
6202,2016,12,25,44.0,50,38
6203,2016,12,26,43.5,50,37
6204,2016,12,27,58.5,67,50
6205,2016,12,28,44.5,51,38
6206,2016,12,29,44.0,50,38
6207,2016,12,30,37.0,42,32
6208,2016,12,31,39.5,49,30
